,Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover (used if Horizontal IR Intensity missing),Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
97,2010,1,5,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-13.9,-21.4,49,88845,0,0,174,0,0,0,0,0,0,0,110,2.0,9,9,9000.0,2313,9,999999999,1,0.084,0,88,0.21,0.0,0.0
98,2010,1,5,3,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-14.1,-21.1,52,88830,0,0,169,0,0,0,0,0,0,0,78,1.7,3,3,9000.0,2380,9,999999999,1,0.084,0,88,0.21,0.0,0.0
99,2010,1,5,4,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-14.4,-20.9,54,88815,0,0,179,0,0,0,0,0,0,0,73,1.3,3,3,9000.0,2203,9,999999999,1,0.084,0,88,0.21,0.0,0.0
100,2010,1,5,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-14.6,-20.6,57,88801,0,0,176,0,0,0,0,0,0,0,110,1.0,9,9,9000.0,2175,9,999999999,1,0.084,0,88,0.21,0.0,0.0
101,2010,1,5,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-12.8,-17.9,62,88933,0,0,176,0,0,0,0,0,0,0,66,1.3,9,4,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
102,2010,1,5,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.9,-15.1,68,89065,0,0,174,0,0,0,0,0,0,0,66,1.7,1,5,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
103,2010,1,5,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-14.6,-22.1,49,88801,0,0,176,0,0,0,0,0,0,0,110,2.0,9,9,9000.0,3600,9,999999999,1,0.084,0,88,0.21,0.0,0.0
104,2010,1,5,9,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-13.5,-22.2,44,88859,227,1335,179,124,439,45,20730,53858,8114,4812,70,2.0,1,1,9000.0,2755,9,999999999,1,0.084,0,88,0.21,0.0,0.0
105,2010,1,5,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-12.4,-22.4,39,88917,428,1415,181,269,628,76,34808,69412,11039,4924,87,2.0,1,1,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
106,2010,1,5,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-11.3,-22.5,35,88976,578,1415,185,394,747,90,45177,78452,12350,4430,140,2.0,9,9,9000.0,3600,9,999999999,1,0.084,0,88,0.21,0.0,0.0
107,2010,1,5,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.0,-21.8,34,88909,665,1415,186,471,807,95,49894,82113,12764,4143,111,1.7,0,0,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
108,2010,1,5,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.8,-21.0,32,88842,683,1415,186,489,820,96,48712,81431,12529,4204,123,1.3,0,0,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
109,2010,1,5,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-7.5,-20.3,31,88774,632,1415,188,444,793,92,41344,76407,11517,4499,160,1.0,9,9,9000.0,1200,9,999999999,1,0.084,0,88,0.21,0.0,0.0
110,2010,1,5,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.2,-19.9,31,88783,515,1415,190,344,720,81,28846,65170,9474,4789,135,1.0,0,0,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
111,2010,1,5,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.9,-19.6,32,88792,340,1415,192,204,571,61,14538,40703,5998,4118,103,1.0,0,0,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
112,2010,1,5,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-6.6,-19.2,32,88801,119,1415,192,69,236,28,4023,11893,2102,1744,160,1.0,9,9,9000.0,3600,9,999999999,1,0.084,0,88,0.21,0.0,0.0
113,2010,1,5,18,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.5,-19.2,34,88820,0,666,194,6,0,4,297,0,191,67,65,1.7,0,0,9000.0,2923,9,999999999,1,0.084,0,88,0.21,0.0,0.0
114,2010,1,5,19,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.4,-19.3,37,88840,0,0,206,0,0,0,0,0,0,0,63,2.3,0,0,9000.0,2508,9,999999999,1,0.084,0,88,0.21,0.0,0.0
115,2010,1,5,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-9.3,-19.3,40,88859,0,0,236,0,0,0,0,0,0,0,70,3.0,0,0,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
116,2010,1,5,21,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.1,-19.2,40,88842,0,0,229,0,0,0,0,0,0,0,81,2.0,1,1,9000.0,1933,9,999999999,1,0.084,0,88,0.21,0.0,0.0
117,2010,1,5,22,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.0,-19.2,39,88824,0,0,216,0,0,0,0,0,0,0,85,1.0,1,1,9000.0,1521,9,999999999,1,0.084,0,88,0.21,0.0,0.0
118,2010,1,5,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-8.8,-19.1,39,88806,0,0,242,0,0,0,0,0,0,0,92,0.0,0,0,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
119,2010,1,5,24,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.6,-18.7,40,88780,0,0,240,0,0,0,0,0,0,0,91,0.3,1,1,9000.0,1478,9,999999999,1,0.084,0,88,0.21,0.0,0.0
120,2010,1,6,1,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.5,-18.3,41,88753,0,0,229,0,0,0,0,0,0,0,87,0.7,1,1,9000.0,1551,9,999999999,1,0.084,0,88,0.21,0.0,0.0
121,2010,1,6,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-8.3,-17.9,42,88727,0,0,229,0,0,0,0,0,0,0,140,1.0,9,9,9000.0,1578,9,999999999,2,0.084,0,88,0.21,0.0,0.0
122,2010,1,6,3,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.7,-18.5,41,88689,0,0,224,0,0,0,0,0,0,0,74,1.3,1,1,9000.0,1511,9,999999999,1,0.084,0,88,0.21,0.0,0.0
123,2010,1,6,4,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.2,-19.2,40,88650,0,0,227,0,0,0,0,0,0,0,72,1.7,1,1,9000.0,1457,9,999999999,1,0.084,0,88,0.21,0.0,0.0
124,2010,1,6,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-9.6,-19.8,39,88612,0,0,210,0,0,0,0,0,0,0,90,2.0,3,3,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
125,2010,1,6,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.9,-19.6,41,88638,0,0,198,0,0,0,0,0,0,0,76,1.7,0,1,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
126,2010,1,6,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.3,-19.4,43,88665,0,0,195,0,0,0,0,0,0,0,68,1.3,1,1,9000.0,1829,9,999999999,1,0.084,0,88,0.21,0.0,0.0
127,2010,1,6,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-10.6,-19.2,45,88692,0,0,198,0,0,0,0,0,0,0,140,1.0,0,0,9000.0,77777,9,999999999,1,0.084,0,88,0.21,0.0,0.0
128,2010,1,6,9,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.7,-18.3,42,88759,227,1335,209,114,372,50,18983,44491,9248,5404,100,1.3,1,1,9000.0,1270,9,999999999,1,0.084,0,88,0.21,0.0,0.0
129,2010,1,6,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.9,-17.4,39,88827,429,1415,222,247,509,90,31974,57191,13145,5661,121,1.7,1,1,9000.0,1285,9,999999999,2,0.084,0,88,0.21,0.0,0.0
130,2010,1,6,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.0,-16.5,36,88894,579,1415,214,366,624,111,42406,67872,14630,5059,180,2.0,0,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
131,2010,1,6,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.5,-16.1,33,88853,667,1415,220,450,721,112,48282,76003,14159,4473,157,2.3,0,0,9000.0,1768,9,999999999,2,0.084,0,88,0.21,0.0,0.0
132,2010,1,6,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.1,-15.7,30,88812,686,1415,211,479,785,101,48035,79260,12831,4248,178,2.7,0,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
133,2010,1,6,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-0.6,-15.3,28,88771,635,1415,212,441,785,91,41344,76306,11350,4432,160,3.0,0,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
134,2010,1,6,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.4,-14.6,29,88823,519,1415,206,347,726,80,29136,65751,9340,4726,235,2.3,0,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
135,2010,1,6,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.1,-13.9,30,88874,344,1415,207,207,576,61,14787,41226,5965,4084,229,1.7,2,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
136,2010,1,6,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.1,-13.2,32,88925,123,1415,206,71,238,28,4166,12138,2102,1730,250,1.0,0,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
137,2010,1,6,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.0,-13.3,34,88953,0,687,205,6,0,4,324,0,191,67,296,1.3,1,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
138,2010,1,6,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.0,-13.3,37,88982,0,0,206,0,0,0,0,0,0,0,300,1.7,7,0,9000.0,3479,9,999999999,2,0.084,0,88,0.21,0.0,0.0
139,2010,1,6,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-3.1,-13.4,41,89010,0,0,207,0,0,0,0,0,0,0,140,2.0,0,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
140,2010,1,6,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.0,-13.0,46,88998,0,0,208,0,0,0,0,0,0,0,217,2.0,0,2,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
141,2010,1,6,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.0,-12.6,51,88985,0,0,203,0,0,0,0,0,0,0,252,2.0,0,3,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
142,2010,1,6,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.9,-12.2,57,88972,0,0,202,0,0,0,0,0,0,0,320,2.0,0,0,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
143,2010,1,6,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.4,-12.6,57,88936,0,0,201,0,0,0,0,0,0,0,319,1.7,0,4,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
144,2010,1,7,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.8,-13.1,58,88899,0,0,201,0,0,0,0,0,0,0,333,1.3,0,4,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
145,2010,1,7,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-7.3,-13.5,58,88862,0,0,199,0,0,0,0,0,0,0,360,1.0,0,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
146,2010,1,7,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.9,-13.5,60,88851,0,0,199,0,0,0,0,0,0,0,350,1.3,0,4,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
147,2010,1,7,4,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.4,-13.6,63,88841,0,0,198,0,0,0,0,0,0,0,358,1.7,5,5,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
148,2010,1,7,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-9.0,-13.6,66,88831,0,0,200,0,0,0,0,0,0,0,360,2.0,0,0,9000.0,77777,9,999999999,2,0.084,0,88,0.21,0.0,0.0
149,2010,1,7,6,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.4,-13.7,68,88873,0,0,205,0,0,0,0,0,0,0,349,1.7,5,5,9000.0,1679,9,999999999,2,0.084,0,88,0.21,0.0,0.0
150,2010,1,7,7,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.9,-13.9,70,88915,0,0,225,0,0,0,0,0,0,0,344,1.3,6,6,9000.0,2149,9,999999999,2,0.084,0,88,0.21,0.0,0.0
151,2010,1,7,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-10.3,-14.0,72,88957,0,0,247,0,0,0,0,0,0,0,320,1.0,8,8,9000.0,3239,9,999999999,2,0.084,0,88,0.21,0.0,0.0
152,2010,1,7,9,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.5,-13.2,66,89031,228,1336,246,73,58,61,16862,19590,11884,6644,341,1.0,5,5,9000.0,3147,9,999999999,2,0.084,0,88,0.21,0.0,0.0
153,2010,1,7,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.6,-12.4,60,89106,430,1415,245,212,314,104,31880,46690,14723,6987,2,1.0,4,4,9000.0,3269,9,999999999,3,0.084,0,88,0.21,0.0,0.0
154,2010,1,7,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-4.8,-11.6,55,89181,581,1415,221,349,587,107,42388,65353,14138,5314,160,1.0,3,3,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
155,2010,1,7,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.0,-10.9,51,89142,669,1415,213,437,696,109,48056,74664,14198,4484,104,1.3,7,3,9000.0,1587,9,999999999,3,0.084,0,88,0.21,0.0,0.0
156,2010,1,7,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.3,-10.2,46,89103,688,1415,213,483,783,105,48930,79916,13013,4320,163,1.7,0,2,9000.0,1706,9,999999999,3,0.084,0,88,0.21,0.0,0.0
157,2010,1,7,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.5,-9.5,43,89065,638,1415,210,449,800,90,42000,77316,11383,4450,200,2.0,0,0,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
158,2010,1,7,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.3,-9.4,44,89016,522,1415,208,351,731,81,29637,66751,9474,4764,174,2.3,0,1,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
159,2010,1,7,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.2,-9.3,45,88968,348,1415,208,212,585,62,15215,42279,6101,4154,173,2.7,0,2,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
160,2010,1,7,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.0,-9.2,46,88920,126,1415,208,74,244,29,4357,12444,2199,1800,160,3.0,1,1,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
161,2010,1,7,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.9,-9.1,49,88887,0,708,206,7,0,4,351,0,218,76,132,3.3,0,2,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
162,2010,1,7,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.8,-9.1,54,88854,0,0,205,0,0,0,0,0,0,0,128,3.7,0,3,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
163,2010,1,7,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-2.7,-9.0,58,88821,0,0,204,0,0,0,0,0,0,0,160,4.0,0,0,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
164,2010,1,7,21,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.8,-9.1,58,88743,0,0,204,0,0,0,0,0,0,0,144,4.0,4,4,9000.0,6280,9,999999999,4,0.084,0,88,0.21,0.0,0.0
165,2010,1,7,22,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.0,-9.2,58,88664,0,0,211,0,0,0,0,0,0,0,148,4.0,4,4,9000.0,6686,9,999999999,4,0.084,0,88,0.21,0.0,0.0
166,2010,1,7,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-3.1,-9.3,59,88586,0,0,207,0,0,0,0,0,0,0,160,4.0,0,0,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
167,2010,1,7,24,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.4,-9.6,59,88426,0,0,211,0,0,0,0,0,0,0,152,4.3,4,4,9000.0,6442,9,999999999,3,0.084,0,88,0.21,0.0,0.0
168,2010,1,8,1,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.8,-9.8,59,88267,0,0,205,0,0,0,0,0,0,0,150,4.7,4,4,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
169,2010,1,8,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-4.1,-10.1,59,88107,0,0,204,0,0,0,0,0,0,0,140,5.0,0,0,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
170,2010,1,8,3,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.5,-10.1,61,88027,0,0,209,0,0,0,0,0,0,0,153,5.0,4,4,9000.0,5814,9,999999999,3,0.084,0,88,0.21,0.0,0.0
171,2010,1,8,4,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.9,-10.1,64,87948,0,0,214,0,0,0,0,0,0,0,159,5.0,5,5,9000.0,5862,9,999999999,3,0.084,0,88,0.21,0.0,0.0
172,2010,1,8,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.3,-10.1,66,87869,0,0,216,0,0,0,0,0,0,0,140,5.0,0,0,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
173,2010,1,8,6,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.3,-10.0,67,87872,0,0,225,0,0,0,0,0,0,0,162,4.7,5,5,9000.0,5487,9,999999999,3,0.084,0,88,0.21,0.0,0.0
174,2010,1,8,7,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.3,-9.8,67,87874,0,0,232,0,0,0,0,0,0,0,167,4.3,5,5,9000.0,5202,9,999999999,3,0.084,0,88,0.21,0.0,0.0
175,2010,1,8,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.3,-9.7,68,87877,0,0,232,0,0,0,0,0,0,0,140,4.0,9,9,9000.0,4878,9,999999999,3,0.084,0,88,0.21,0.0,0.0
176,2010,1,8,9,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.6,-9.3,66,87943,228,1338,233,105,263,57,19943,36116,10565,6890,167,4.0,5,5,9000.0,4591,9,999999999,4,0.084,0,88,0.21,0.0,0.0
177,2010,1,8,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.8,-8.9,65,88009,431,1415,237,238,429,103,34118,53311,14306,7115,180,4.0,5,5,9000.0,4606,9,999999999,4,0.084,0,88,0.21,0.0,0.0
178,2010,1,8,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-3.1,-8.5,63,88076,582,1415,229,368,602,118,45694,67002,15606,6256,200,4.0,10,10,9000.0,4517,9,999999999,4,0.084,0,88,0.21,0.0,0.0
179,2010,1,8,12,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.3,-8.3,55,88084,671,1415,230,453,699,123,50771,71250,16638,6034,234,3.0,3,3,9000.0,4443,9,999999999,4,0.084,0,88,0.21,0.0,0.0
180,2010,1,8,13,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.6,-8.0,49,88092,691,1415,232,467,685,134,48483,66487,17571,6570,270,2.0,2,2,9000.0,4654,9,999999999,4,0.084,0,88,0.21,0.0,0.0
181,2010,1,8,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,2.4,-7.8,43,88101,642,1415,243,415,607,140,40801,58684,16800,7301,180,1.0,9,9,9000.0,4649,9,999999999,4,0.084,0,88,0.21,0.0,0.0
182,2010,1,8,15,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.8,-7.9,42,88181,526,1415,245,321,533,123,29442,49732,13449,7489,311,1.0,1,1,9000.0,4643,9,999999999,4,0.084,0,88,0.21,0.0,0.0
183,2010,1,8,16,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.1,-8.1,40,88261,351,1415,241,196,429,85,15816,31286,8169,6085,314,1.0,1,1,9000.0,4558,9,999999999,4,0.084,0,88,0.21,0.0,0.0
184,2010,1,8,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,3.5,-8.2,39,88341,130,1415,228,69,172,37,4701,9004,2837,2495,340,1.0,5,5,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
185,2010,1,8,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.8,-8.7,42,88392,0,729,225,7,0,5,351,0,245,86,318,1.3,2,1,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
186,2010,1,8,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.0,-9.3,45,88444,0,0,215,0,0,0,0,0,0,0,323,1.7,0,2,9000.0,77777,9,999999999,4,0.084,0,88,0.21,0.0,0.0
187,2010,1,8,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.7,-9.8,50,88495,0,0,210,0,0,0,0,0,0,0,360,2.0,0,0,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
188,2010,1,8,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.0,-10.3,53,88532,0,0,206,0,0,0,0,0,0,0,336,2.0,0,3,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
189,2010,1,8,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.3,-10.8,57,88569,0,0,202,0,0,0,0,0,0,0,340,2.0,0,4,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
190,2010,1,8,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.6,-11.3,61,88607,0,0,199,0,0,0,0,0,0,0,340,2.0,0,0,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
191,2010,1,8,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.2,-11.5,63,88553,0,0,197,0,0,0,0,0,0,0,339,1.7,0,5,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
192,2010,1,9,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.9,-11.8,65,88500,0,0,195,0,0,0,0,0,0,0,339,1.3,0,5,9000.0,77777,9,999999999,3,0.084,0,88,0.21,0.0,0.0
